Matricula;Periodo de Ingresso;Forma de Ingresso;Curriculo;Curriculo Entrada;Estado Civil;Sexo;Idade Aproximada no Ingresso;Cor;Cota;Status;Tipo de Evasao;Periodo de Evasao;Ingressantes
112110039;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112110040;2012.1;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;32;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112110043;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;GRADUADO;2016.2;1
112110044;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.1;1
112110047;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2020.2;1
112110048;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2;1
112110050;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;GRADUADO;2016.2;1
112110051;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112110055;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.1;1
112110057;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112110062;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112110066;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;N? declarada;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112110068;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.1;1
112110071;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Parda;-;INATIVO;GRADUADO;2017.1;1
112110075;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112110076;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2016.1;1
112110081;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
112110083;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2017.2;1
112110084;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;1
112110085;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2016.2;1
112110089;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Preta;-;INATIVO;GRADUADO;2019.1;1
112110090;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2;1
112110092;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
112110094;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2017.2;1
112110096;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
112110101;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.2;1
112110103;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;26;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;1
112110106;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112110874;2012.1;REOPCAO;1999;1999;Solteiro;MASCULINO;30;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2;1
112110875;2012.1;REOPCAO;1999;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;GRADUADO;2015.2;1
112110912;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2016.2;1
112110917;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112110923;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;29;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
112110924;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1;1
112110928;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112110929;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;25;Branca;-;INATIVO;GRADUADO;2017.2;1
112110932;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.1;1
112110933;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;22;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112110934;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112110936;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;22;Branca;-;INATIVO;GRADUADO;2018.1;1
112110937;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2012.2;1
112110938;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Preta;-;INATIVO;GRADUADO;2016.2;1
112110939;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;25;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112110940;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2016.2;1
112110941;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2016.1;1
112110943;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2016.1;1
112110944;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
112110945;2012.1;VESTIBULAR  ENEM;1999;1999;Casado;FEMININO;26;Amarela;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.2;1
112110947;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2016.2;1
112110948;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2019.1;1
112110949;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;GRADUADO;2017.1;1
112110954;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112110955;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2018.1;1
112110956;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
112110958;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;1
112110959;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
112110960;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112150428;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112150439;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112150441;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112150444;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.1;1
112150445;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;27;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112150451;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112150452;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112150453;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
112150455;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;27;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2017.1;1
112150725;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2018.1;1
112150726;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112150728;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2;1
112150729;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2012.2;1
112150734;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112150735;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2017.1;1
112150916;2012.1;CONVENIO PEC-G;1999;1999;Solteiro;MASCULINO;21;N? declarada;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112150921;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112150922;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1;1
112190042;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.2;1
112190043;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2013.2;1
112190045;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.1;1
112190146;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2017.1;1
112190148;2012.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;30;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210041;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2016.2;1
112210045;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;21;Parda;-;INATIVO;GRADUADO;2019.2;1
112210046;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2016.2;1
112210054;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;28;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;1
112210056;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Amarela;-;INATIVO;GRADUADO;2019.2;1
112210060;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210063;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112210065;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2018.1;1
112210067;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2;1
112210068;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.1;1
112210074;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112210077;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
112210078;2012.2;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;GRADUADO;2020.1;1
112210079;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2016.2;1
112210081;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
112210086;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2018.1;1
112210089;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;GRADUADO;2018.1;1
112210090;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;26;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112210094;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2019.2;1
112210095;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
112210096;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2;1
112210099;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
112210100;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
112210103;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Branca;-;INATIVO;GRADUADO;2016.2;1
112210105;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210108;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
112210112;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.2;1
112210121;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Preta;-;INATIVO;GRADUADO;2018.1;1
112210122;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.2;1
112210123;2012.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;26;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2;1
112210128;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
112210131;2012.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;36;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112210423;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;GRADUADO;2019.1;1
112210425;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.1;1
112210434;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210436;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2020.2;1
112210437;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2019.1;1
112210439;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2019.1;1
112210446;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
112210449;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Amarela;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
112210453;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112210454;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
112210456;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;GRADUADO;2019.1;1
112210458;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112210463;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;N? declarada;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;1
112210464;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1;1
112210472;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;1
112210473;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;25;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112210476;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;GRADUADO;2016.1;1
112210478;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112210479;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210480;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2016.2;1
112210640;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;1
112210644;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Amarela;-;INATIVO;GRADUADO;2018.1;1
112210647;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;23;Amarela;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2017.2;1
112210650;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
112210653;2012.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;35;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
112210655;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112210657;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.1;1
112210658;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;26;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2012.2;1
112210660;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
112210666;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;21;Branca;-;INATIVO;GRADUADO;2017.1;1
112210667;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;22;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
112210668;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
112210672;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
112210777;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2017.1;1
112210783;2012.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;22;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.1;1
112210785;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210788;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.1;1
112210789;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
112210790;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2016.2;1
112210791;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;GRADUADO;2017.1;1
112210796;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1;1
112210797;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;GRADUADO;2017.1;1
112210867;2012.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;47;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.1;1
112210869;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1;1
112210919;2012.2;TRANSFERENCIA;1999;1999;Solteiro;MASCULINO;20;Amarela;-;INATIVO;GRADUADO;2017.1;1
112210920;2012.2;TRANSFERENCIA;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.1;1
112210951;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;27;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
112210953;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2017.1;1
112210993;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;1
112210996;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
112211049;2012.2;REOPCAO;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
112211050;2012.2;REOPCAO;2017;1999;Solteiro;FEMININO;23;Parda;-;INATIVO;GRADUADO;2020.1;1
112211076;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
112211094;2012.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
113110002;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;1
113110004;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;N? declarada;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113110005;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;GRADUADO;2018.1;1
113110007;2013.1;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2019.1;1
113110010;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
113110011;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;1
113110013;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.2;1
113110017;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2020.2;1
